Tanggal,IN / OUT,Nomor GDN/GRN,Gudang,Dari/Kepada-Masking,Nama Barang,Merk/Jenis-Deleted,Satuan, Masuk, Keluar,Nilai, Jumlah,Berat,Total Berat
11-Jan-21,OUT,11.18,G5,MP PMI,Pie Sand Vanilla,,Pack,,180,"Rp9,500.00","Rp1,710,000",0.11,19.8
11-Jan-21,OUT,11.18,G5,MP PMI,Hemaviton Energy Drink,,Botol,,180,"Rp6,500","Rp1,170,000",0.15,27
11-Jan-21,OUT,11.18,G5,MP PMI,Koko Krunch,,Box,,180,"Rp36,000.00","Rp6,480,000",0.15,27
11-Jan-21,OUT,11.18,G5,MP PMI,Nescafe,,Botol,,900,"Rp8,000","Rp7,200,000",0.22,198
11-Jan-21,OUT,11.18,G5,MP PMI,Suplemen - Extra Jos Go,,Pcs,,540,"Rp1,000","Rp540,000",0.1,54
11-Jan-21,OUT,11.18,G5,MP PMI,Suplemen - Extra Joss Active,,Pcs,,"1,080","Rp1,000","Rp1,080,000",0.1,108
11-Jan-21,OUT,11.18,G5,MP PMI,Susu Vidoran,,Pcs,,900,"Rp3,000.00","Rp2,700,000",0.115,103.5
11-Jan-21,OUT,11.18,G5,MP PMI,Fine Choco Chocolate Drink,,Pcs,,180,"Rp1,364.00","Rp245,520",0.075,13.5
11-Jan-21,OUT,11.18,G5,MP PMI,Obat - Bodrex 20's,,Pack,,360,"Rp8,500","Rp3,060,000",0.15,54
11-Jan-21,OUT,11.18,G5,MP PMI,Hansaplast ,,Pcs,,360,"Rp30,000","Rp10,800,000",0.02,7.2
11-Jan-21,OUT,11.18,G4,MP PMI,Tisu Basah Disinfektan,Lapin,Pack,,360,"Rp35,000.00","Rp12,600,000",0.1,36
11-Jan-21,OUT,11.18,G4,MP PMI,Hand Sanitizer Saku,,Pcs,,720,"Rp26,000.00","Rp18,720,000",0.1,72
11-Jan-21,OUT,11.18,G5,MP PMI,My Baby Minyak Telon Plus,,Pcs,,360,"Rp20,000.00","Rp7,200,000",0.006,2.16
11-Jan-21,OUT,11.18,G2,MP PMI,Masker Bedah,,Pcs,,"10,800","Rp7,000","Rp75,600,000",0.006,64.8
12-Jan-21,OUT,12.01,G4,TNI AL,Wipol,,Pouch,,12,"Rp15,500","Rp186,000",0.78,9.36
12-Jan-21,OUT,12.02,G6,PMI Kota Jakarta Pusat,Medicated Soap - Brand PMI,Brand PMI,Pcs,,"27,000","Rp3,000","Rp81,000,000",0.08,2160
12-Jan-21,OUT,12.02,G4,PMI Kota Jakarta Pusat,Paket PHBS,,Paket,,490,"Rp51,500","Rp25,235,000",0.27,132.3
12-Jan-21,OUT,12.03,G3,PMI Provinsi Banten,Ventilator,,Set,,1,,,33,33
12-Jan-21,OUT,12.04,G6,PMI Provinsi DI Yogyakarta,Medicated Soap - Brand PMI,Brand PMI,Pcs,,"57,600","Rp3,000","Rp172,800,000",0.08,4608
12-Jan-21,OUT,12.04,G4,PMI Provinsi DI Yogyakarta,Paket PHBS,,Paket,,"1,300","Rp51,500","Rp66,950,000",0.27,351
12-Jan-21,OUT,12.05,G6,Tim Depo,Kaporit Cair,,Liter,,"1,200","Rp25,000","Rp30,000,000",1,1200
12-Jan-21,OUT,12.06,G1,PMI Provinsi DKI Jakarta,Hazmat,,Pcs,,100,"Rp275,000.00","Rp27,500,000",0.08,8
12-Jan-21,OUT,12.06,G2,PMI Provinsi DKI Jakarta,Masker Bedah,,Pcs,,750,"Rp7,000","Rp5,250,000",0.006,4.5
12-Jan-21,OUT,12.06,G3,PMI Provinsi DKI Jakarta,Terpal,,Lembar,,20,,,1,20
12-Jan-21,OUT,12.06,G4,PMI Provinsi DKI Jakarta,Hand Sanitizer 5 Liter,Bintang,Jerigen,,2,"Rp250,000","Rp500,000",5,10
12-Jan-21,OUT,12.06,G4,PMI Provinsi DKI Jakarta,Hand Sanitizer Saku,,Pcs,,100,"Rp26,000.00","Rp2,600,000",0.1,10
13-Jan-21,OUT,0,G5,Tidak Layak digunakan (Reject),Fine Choco Chocolate Drink,,Pcs,,193,"Rp1,364.00","Rp263,252",0.075,14.48
13-Jan-21,OUT,13.01,G6,PMI Provinsi Jawa Barat,Medicated Soap - Brand PMI,Brand PMI,Pcs,,"100,800","Rp3,000","Rp302,400,000",0.08,8064
13-Jan-21,OUT,13.01,G1,PMI Provinsi Jawa Barat,Kacamata,,Pcs,,100,"Rp148,500.00","Rp14,850,000",0.03,3
13-Jan-21,OUT,13.01,G1,PMI Provinsi Jawa Barat,Sarung Tangan Karet,,Pasang,,100,"Rp150,000.00","Rp15,000,000",0.08,8
13-Jan-21,OUT,13.01,G4,PMI Provinsi Jawa Barat,Hand Sanitizer 5 Liter,Bintang,Jerigen,,5,"Rp250,000","Rp1,250,000",5,25
13-Jan-21,OUT,13.01,G4,PMI Provinsi Jawa Barat,Paket PHBS,,Paket,,"2,150","Rp51,500","Rp110,725,000",0.27,580.5
13-Jan-21,OUT,13.01,G4,PMI Provinsi Jawa Barat,Tisu Basah Disinfektan,Lapin,Pack,,300,"Rp31,500.00","Rp9,450,000",0.04,12
13-Jan-21,OUT,13.01,G5,PMI Provinsi Jawa Barat,Buavita,,Pcs,,300,"Rp5,800","Rp1,740,000",0.25,75
13-Jan-21,OUT,13.01,G5,PMI Provinsi Jawa Barat,Hansaplast ,,Pcs,,300,"Rp30,000","Rp9,000,000",0.02,6
13-Jan-21,OUT,13.01,G5,PMI Provinsi Jawa Barat,My Baby Minyak Telon Plus,,Pcs,,300,"Rp20,000.00","Rp6,000,000",0.006,1.8
13-Jan-21,OUT,13.01,G5,PMI Provinsi Jawa Barat,Nescafe,,Botol,,500,"Rp8,000","Rp4,000,000",0.22,110
13-Jan-21,OUT,13.01,G5,PMI Provinsi Jawa Barat,Obat - Antangin Tablet,,Pcs,,500,"Rp2,500.00","Rp1,250,000",0.015,7.5
13-Jan-21,OUT,13.01,G5,PMI Provinsi Jawa Barat,Obat - Bejo Jahe Merah,,Pcs,,500,"Rp2,500.00","Rp1,250,000",0.015,7.5
13-Jan-21,OUT,13.01,G5,PMI Provinsi Jawa Barat,Obat - Bodrex 20's,,Pack,,100,"Rp8,500","Rp850,000",0.15,15
13-Jan-21,OUT,13.01,G5,PMI Provinsi Jawa Barat,Obat - Contrexyn Tablet,,Pcs,,100,"Rp1,500","Rp150,000",0.025,2.5
13-Jan-21,OUT,13.01,G5,PMI Provinsi Jawa Barat,Obat - Komix Herbal,,Pack,,100,"Rp9,800","Rp980,000",0.03,3
13-Jan-21,OUT,13.01,G5,PMI Provinsi Jawa Barat,Hemaviton Jreng,,Pcs,,500,Rp750,"Rp375,000",0.1,50
13-Jan-21,OUT,13.01,G5,PMI Provinsi Jawa Barat,Obat - Bodrex Flu & Batuk 60ml,,Botol,,100,"Rp12,000.00","Rp1,200,000",0.06,6
13-Jan-21,OUT,13.01,G1,PMI Provinsi Jawa Barat,Face Shield ,,Pcs,,100,"Rp31,500.00","Rp3,150,000",0.04,4
13-Jan-21,OUT,13.02,G2,MP PMI,Rompi PMI,,Pcs,,1,"Rp150,000","Rp150,000",0.5,0.5
14-Jan-21,OUT,14.01,G1,Tim Logistik,Face Shield ,,Pcs,,2,"Rp31,500.00","Rp63,000",0.04,0.08
14-Jan-21,OUT,14.01,G2,Tim Logistik,Sarung Tangan Latex,Disposable Latex Gloves,Pcs,,700,"Rp1,500","Rp1,050,000",0.006,4.2
14-Jan-21,OUT,14.01,G4,Tim Logistik,Tisu Basah Disinfektan,Lapin,Pack,,7,"Rp31,500.00","Rp220,500",0.04,0.28
14-Jan-21,OUT,14.02,G2,RS. PMI Bogor,Sarung Tangan Latex,Disposable Latex Gloves,Pcs,,"5,000","Rp1,500","Rp7,500,000",0.006,30
14-Jan-21,OUT,14.02,G2,RS. PMI Bogor,Masker Bedah,,Pcs,,"50,000","Rp7,000","Rp350,000,000",0.006,300
14-Jan-21,OUT,14.03,G6,PMI Kota Jakarta Barat,Medicated Soap - Brand PMI,Brand PMI,Pcs,,"27,000","Rp3,000","Rp81,000,000",0.08,2160
14-Jan-21,OUT,14.03,G4,PMI Kota Jakarta Barat,Paket PHBS,,Paket,,490,"Rp51,500","Rp25,235,000",0.27,132.3
14-Jan-21,OUT,14.04,G6,PMI Kota Jakarta Selatan,Medicated Soap - Brand PMI,Brand PMI,Pcs,,"27,000","Rp3,000","Rp81,000,000",0.08,2160
14-Jan-21,OUT,14.04,G4,PMI Kota Jakarta Selatan,Paket PHBS,,Paket,,490,"Rp51,500","Rp25,235,000",0.27,132.3
14-Jan-21,OUT,14.05,G2,Staff,Masker Bedah,,Pcs,,100,"Rp7,000","Rp700,000",0.006,0.6
14-Jan-21,OUT,14.05,G4,Staff,Hand Sanitizer Saku,,Pcs,,10,"Rp26,000.00","Rp260,000",0.1,1
14-Jan-21,OUT,14.05,G5,Staff,Hygiene Kit,,Paket,,2,"Rp220,000","Rp440,000",1.5,3
14-Jan-21,OUT,14.06,G2,MP PMI,Masker Bedah,,Pcs,,100,"Rp7,000","Rp700,000",0.006,0.6
14-Jan-21,OUT,14.07,G2,MP PMI,Masker Bedah,,Pcs,,100,"Rp7,000","Rp700,000",0.006,0.6
15-Jan-21,OUT,15.01,G5,Tim Logistik,Obat - Wybert Herbal Batuk 60 ml,,Botol,,2,"Rp16,000","Rp32,000",0.6,1.2
15-Jan-21,OUT,15.02,G5,PMI Provinsi Jawa Timur,Medicated Soap - Brand PMI,Brand PMI,Pcs,,"79,200","Rp3,000","Rp237,600,000",0.08,6336
15-Jan-21,OUT,15.02,G4,PMI Provinsi Jawa Timur,Paket PHBS,,Paket,,"2,050","Rp51,500","Rp105,575,000",0.27,553.5
15-Jan-21,OUT,15.03,G2,Staff MP PMI,Sarung Tangan Latex,Disposable Latex Gloves,Pcs,,100,"Rp1,500","Rp150,000",0.006,0.6
15-Jan-21,OUT,15.04,G4,Tim Logistik,Pie Sand Vanilla,,Pack,,7,"Rp9,500.00","Rp66,500",0.11,0.77
15-Jan-21,OUT,15.04,G4,Tim Logistik,Dovie Blue,,Pack,,18,"Rp34,000.00","Rp612,000",0.1,1.8
15-Jan-21,OUT,15.04,G4,Tim Logistik,Dovie Red,,Pack,,2,"Rp34,000.00","Rp68,000",0.1,0.2
15-Jan-21,OUT,15.04,G4,Tim Logistik,Koko Krunch,,Box,,86,"Rp36,000.00","Rp3,096,000",0.15,12.9
15-Jan-21,OUT,15.04,G4,Tim Logistik,Harmony Assortment,,Kaleng,,18,"Rp125,000","Rp2,250,000",0.85,15.3
15-Jan-21,OUT,15.04,G4,Tim Logistik,Trendy Assortment,,Kaleng,,2,"Rp2,150.00","Rp4,300",0.115,0.23
15-Jan-21,OUT,15.04,G4,Tim Logistik,Susu Vidoran,,Pcs,,303,"Rp3,000.00","Rp909,000",0.115,34.85
15-Jan-21,OUT,15.05,G4,Tim Depo,MD Cream Cracker,,Kaleng,,9,"Rp82,000.00","Rp738,000",1.2,10.8
15-Jan-21,OUT,15.05,G4,Tim Depo,Dovie Red,,Pack,,9,"Rp34,000.00","Rp306,000",0.1,0.9
15-Jan-21,OUT,15.05,G4,Tim Depo,Koko Krunch,,Box,,9,"Rp36,000.00","Rp324,000",0.15,1.35
15-Jan-21,OUT,15.06,G4,Tim Gunner,MD Cream Cracker,,Kaleng,,17,"Rp82,000.00","Rp1,394,000",1.2,20.4
15-Jan-21,OUT,15.06,G4,Tim Gunner,Dovie Blue,,Pack,,17,"Rp34,000.00","Rp578,000",0.1,1.7
15-Jan-21,OUT,15.06,G4,Tim Gunner,Koko Krunch,,Box,,17,"Rp36,000.00","Rp612,000",0.15,2.55
15-Jan-21,OUT,15.07,G4,Staff,MD Cream Cracker,,Kaleng,,3,"Rp82,000.00","Rp246,000",1.2,3.6
15-Jan-21,OUT,15.07,G4,Staff,Dovie Red,,Pack,,3,"Rp34,000.00","Rp102,000",0.1,0.3
15-Jan-21,OUT,15.07,G4,Staff,Koko Krunch,,Box,,3,"Rp36,000.00","Rp108,000",0.15,0.45
15-Jan-21,OUT,15.08,G4,TNI AU,MD Cream Cracker,,Kaleng,,10,"Rp82,000.00","Rp820,000",1.2,12
15-Jan-21,OUT,15.08,G4,TNI AU,Dovie Red,,Pack,,10,"Rp34,000.00","Rp340,000",0.1,1
15-Jan-21,OUT,15.08,G4,TNI AU,Koko Krunch,,Box,,10,"Rp36,000.00","Rp360,000",0.15,1.5
15-Jan-21,OUT,15.09,G4,TNI AL,MD Cream Cracker,,Kaleng,,25,"Rp82,000.00","Rp2,050,000",1.2,30
15-Jan-21,OUT,15.09,G4,TNI AL,Dovie Red,,Pack,,25,"Rp34,000.00","Rp850,000",0.1,2.5
15-Jan-21,OUT,15.09,G4,TNI AL,Koko Krunch,,Box,,25,"Rp36,000.00","Rp900,000",0.15,3.75
15-Jan-21,OUT,15.1,G4,Staff MP PMI,MD Cream Cracker,,Kaleng,,4,"Rp82,000.00","Rp328,000",1.2,4.8
15-Jan-21,OUT,15.1,G4,Staff MP PMI,Dovie Red,,Pack,,4,"Rp34,000.00","Rp136,000",0.1,0.4
15-Jan-21,OUT,15.1,G4,Staff MP PMI,Koko Krunch,,Box,,4,"Rp36,000.00","Rp144,000",0.15,0.6
15-Jan-21,OUT,15.11,G4,Driver,MD Cream Cracker,,Kaleng,,7,"Rp82,000.00","Rp574,000",1.2,8.4
15-Jan-21,OUT,15.11,G4,Driver,Dovie Red,,Pack,,7,"Rp34,000.00","Rp238,000",0.1,0.7
15-Jan-21,OUT,15.11,G4,Driver,Koko Krunch,,Box,,7,"Rp36,000.00","Rp252,000",0.15,1.05
15-Jan-21,OUT,15.12,G4,K3,MD Cream Cracker,,Kaleng,,1,"Rp82,000.00","Rp82,000",1.2,1.2
15-Jan-21,OUT,15.12,G4,K3,Dovie Red,,Pack,,1,"Rp34,000.00","Rp34,000",0.1,0.1
15-Jan-21,OUT,15.12,G4,K3,Koko Krunch,,Box,,1,"Rp36,000.00","Rp36,000",0.15,0.15
15-Jan-21,OUT,15.13,G4,Tim Kesehatan,MD Cream Cracker,,Kaleng,,1,"Rp82,000.00","Rp82,000",1.2,1.2
15-Jan-21,OUT,15.13,G4,Tim Kesehatan,Dovie Red,,Pack,,1,"Rp34,000.00","Rp34,000",0.1,0.1
15-Jan-21,OUT,15.13,G4,Tim Kesehatan,Koko Krunch,,Box,,1,"Rp36,000.00","Rp36,000",0.15,0.15
15-Jan-21,OUT,15.14,G4,Tim Posko,Trendy Assortment,,Kaleng,,6,"Rp2,150.00","Rp12,900",0.115,0.69
15-Jan-21,OUT,15.14,G4,Tim Posko,Dovie Blue,,Pack,,6,"Rp34,000.00","Rp204,000",0.1,0.6
15-Jan-21,OUT,15.14,G4,Tim Posko,Koko Krunch,,Box,,6,"Rp36,000.00","Rp216,000",0.15,0.9
17-Jan-21,OUT,17.01,G2,Staff,Masker Bedah,,Pcs,,100,"Rp7,000","Rp700,000",0.006,0.6
17-Jan-21,OUT,17.01,G2,Staff,Masker N95,,Pcs,,25,"Rp108,240","Rp2,706,000",0.04,1
17-Jan-21,OUT,17.01,G4,Staff,Hand Sanitizer Saku,,Pcs,,10,"Rp26,000.00","Rp260,000",0.1,1
17-Jan-21,OUT,17.01,G4,Staff,Tisu Basah Disinfektan,Lapin,Pack,,10,"Rp31,500.00","Rp315,000",0.04,0.4
17-Jan-21,OUT,17.01,G4,Staff,Wipol,,Pouch,,12,"Rp15,500","Rp186,000",0.78,9.36
17-Jan-21,OUT,17.01,G5,Staff,Hygiene Kit,,Paket,,2,"Rp220,000","Rp440,000",1.5,3
17-Jan-21,OUT,17.02,G1,PMI Mamuju Sulawesi Barat,Tshirt Uniqlo,Uniqlo,Pcs,,"1,000","Rp199,000.00","Rp199,000,000",0.05,50
17-Jan-21,OUT,17.02,G1,PMI Mamuju Sulawesi Barat,Face Shield ,,Pcs,,"1,000","Rp31,500.00","Rp31,500,000",0.04,40
17-Jan-21,OUT,17.02,G2,PMI Mamuju Sulawesi Barat,Masker kain,,Pcs,,"50,000","Rp7,000.00","Rp350,000,000",0.02,1000
17-Jan-21,OUT,17.02,G4,PMI Mamuju Sulawesi Barat,Hand Sanitizer Saku,,Pcs,,500,"Rp26,000.00","Rp13,000,000",0.1,50
17-Jan-21,OUT,17.02,G4,PMI Mamuju Sulawesi Barat,Tisu Basah Disinfektan,Lapin,Pack,,"1,000","Rp31,500.00","Rp31,500,000",0.04,40
17-Jan-21,OUT,17.02,G4,PMI Mamuju Sulawesi Barat,Obat - Antangin Tablet,,Pcs,,500,"Rp2,500.00","Rp1,250,000",0.015,7.5
18-Jan-21,OUT,18.01,G2,Poliklinik,Masker Bedah,,Pcs,,50,"Rp7,000","Rp350,000",0.006,0.3
18-Jan-21,OUT,18.01,G1,Poliklinik,Hazmat,,Pcs,,2,"Rp275,000.00","Rp550,000",0.08,0.16
18-Jan-21,OUT,18.01,G2,Poliklinik,Sarung Tangan Latex,Sensi,Pcs,,100,"Rp1,500","Rp150,000",0.006,0.6
18-Jan-21,OUT,18.02,G2,Staff MP PMI,Masker Bedah,,Pcs,,300,"Rp7,000","Rp2,100,000",0.006,1.8
18-Jan-21,OUT,18.02,G4,Staff MP PMI,Hand Sanitizer Saku,,Pcs,,10,"Rp26,000.00","Rp260,000",0.1,1
18-Jan-21,OUT,18.02,G4,Staff MP PMI,Wipol,,Pouch,,12,"Rp15,500","Rp186,000",0.78,9.36
18-Jan-21,OUT,18.02,G5,Staff MP PMI,Hygiene Kit,,Paket,,2,"Rp220,000","Rp440,000",1.5,3
18-Jan-21,OUT,18.03,G1,Tim Gunner,Hazmat,,Pcs,,5,"Rp275,000.00","Rp1,375,000",0.08,0.4
18-Jan-21,OUT,18.03,G4,Tim Gunner,Wipol,,Pouch,,48,"Rp15,500","Rp744,000",0.78,37.44
18-Jan-21,OUT,18.04,G2,TNI AL,Sarung Tangan Latex,Sensi,Pcs,,100,"Rp1,500","Rp150,000",0.006,0.6
18-Jan-21,OUT,18.04,G2,TNI AL,Rompi PMI,,Pcs,,4,"Rp150,000","Rp600,000",0.5,2
18-Jan-21,OUT,18.05,G1,UTDP,Face Shield ,,Pcs,,1,"Rp31,500.00","Rp31,500",0.04,0.04
18-Jan-21,OUT,18.05,G2,UTDP,Sarung Tangan Latex,Sensi,Pcs,,300,"Rp1,500","Rp450,000",0.006,1.8
18-Jan-21,OUT,18.06,G2,Staff MP PMI,Sarung Tangan Latex,Disposable Latex Gloves,Pcs,,200,"Rp1,500","Rp300,000",0.006,1.2
18-Jan-21,OUT,18.06,G4,Staff MP PMI,Wipol,,Pouch,,2,"Rp15,500","Rp31,000",0.78,1.56
18-Jan-21,OUT,18.07,G2,Ketua Umum,Masker N95,"N95 8201, KN 9501V+",Pcs,,90,"Rp108,240","Rp9,741,600",0.04,3.6
18-Jan-21,OUT,18.07,G2,Ketua Umum,Masker Bedah,,Pcs,,100,"Rp7,000","Rp700,000",0.006,0.6
19-Jan-21,OUT,19.01,G1,PMI Provinsi DKI Jakarta,Sarung Tangan Karet,,Pasang,,50,"Rp150,000.00","Rp7,500,000",0.08,4
19-Jan-21,OUT,19.01,G1,PMI Provinsi DKI Jakarta,Masker Bedah,,Pcs,,"1,000","Rp7,000","Rp7,000,000",0.006,6
19-Jan-21,OUT,19.01,G3,PMI Provinsi DKI Jakarta,Terpal,,Lembar,,20,,,1,20
19-Jan-21,OUT,19.01,G1,PMI Provinsi DKI Jakarta,Wipol,,Pouch,,100,"Rp15,500","Rp1,550,000",0.78,78
19-Jan-21,OUT,19.02,G1,MP PMI,Masker Bedah,,Pcs,,600,"Rp7,000","Rp4,200,000",0.006,3.6
19-Jan-21,OUT,19.03,G6,PMI Kota Jakarta Timur,Medicated Soap - Brand PMI,Brand PMI,Pcs,,"27,000","Rp3,000","Rp81,000,000",0.08,2160
19-Jan-21,OUT,19.03,G4,PMI Kota Jakarta Timur,Paket PHBS,,Paket,,490,"Rp51,500","Rp25,235,000",0.27,132.3
19-Jan-21,OUT,19.04,G4,MP PMI,Hand Sanitizer Saku,"SBM, Instance",Pcs,,20,"Rp26,000.00","Rp520,000",0.1,2
19-Jan-21,OUT,19.04,G4,MP PMI,Tisu Basah Disinfektan,Lapin,Pack,,10,"Rp31,500.00","Rp315,000",0.04,0.4
19-Jan-21,OUT,19.04,G5,MP PMI,Tisu Basah,My Baby Th. Wipes,Pack,,10,"Rp16,900.00","Rp169,000",0.1,1
19-Jan-21,OUT,19.04,G2,MP PMI,Masker Bedah,,Pcs,,800,"Rp7,000","Rp5,600,000",0.006,4.8
20-Jan-21,OUT,20.01,G1,Tim Logistik,Jas Hujan ,3 Layer,Pcs,,6,"Rp121,000.00","Rp726,000",0.8,4.8
20-Jan-21,OUT,20.02,G2,Security,Masker Bedah,,Pcs,,100,"Rp7,000","Rp700,000",0.006,0.6
20-Jan-21,OUT,20.02,G4,Security,Hand Sanitizer Saku,,Pcs,,5,"Rp26,000.00","Rp130,000",0.1,0.5
20-Jan-21,OUT,20.02,G5,Security,Hygiene Kit,,Paket,,1,"Rp220,000","Rp220,000",1.5,1.5
20-Jan-21,OUT,20.03,G5,Tim Depo,Jas Hujan ,,Pcs,,9,"Rp121,000.00","Rp1,089,000",0.8,7.2
20-Jan-21,OUT,20.03,G6,Tim Depo,Kaporit Cair,,Liter,,"1,200","Rp25,000","Rp30,000,000",1,1200
20-Jan-21,OUT,20.04,G4,PMI Kepulauan Seribu,Paket PHBS,,Paket,,200,"Rp51,500","Rp10,300,000",0.27,54
20-Jan-21,OUT,20.04,G6,PMI Kepulauan Seribu,Medicated Soap - Brand PMI,Brand PMI,Pcs,,"7,200","Rp3,000","Rp21,600,000",0.08,576
20-Jan-21,OUT,20.05,G1,Lingkungan PMI,Hazmat,,Pcs,,5,"Rp275,000.00","Rp1,375,000",0.08,0.4
20-Jan-21,OUT,20.05,G1,Lingkungan PMI,Sarung Tangan Karet,,Pasang,,5,"Rp150,000.00","Rp750,000",0.08,0.4
20-Jan-21,OUT,20.05,G1,Lingkungan PMI,Kacamata,,Pcs,,5,"Rp148,500.00","Rp742,500",0.03,0.15
20-Jan-21,OUT,20.05,G1,Lingkungan PMI,Masker Respirator,NP306,Pcs,,5,"Rp50,000","Rp250,000",0.55,2.75
20-Jan-21,OUT,20.05,G2,Lingkungan PMI,Hand Sanitizer 5 Liter,Bintang,Jerigen,,1,"Rp250,000","Rp250,000",5,5
20-Jan-21,OUT,20.05,G4,Lingkungan PMI,Wipol,,Pouch,,100,"Rp15,500","Rp1,550,000",0.78,78
21-Jan-21,OUT,21.01,G4,Tim Logistik,Hand Sanitizer Saku,,Pcs,,33,"Rp26,000.00","Rp858,000",0.1,3.3
21-Jan-21,OUT,21.01,G1,Tim Logistik,Jas Hujan ,,Pcs,,11,"Rp121,000.00","Rp1,331,000",0.8,8.8
21-Jan-21,OUT,21.01,G2,Tim Logistik,Rompi PMI,,Pcs,,11,"Rp150,000","Rp1,650,000",0.5,5.5
21-Jan-21,OUT,21.01,G1,Tim Logistik,Tshirt Uniqlo,,Pcs,,22,"Rp199,000.00","Rp4,378,000",0.05,1.1
21-Jan-21,OUT,21.01,G2,Tim Logistik,Pisau Lipat Multiguna,,Pcs,,11,,,0.5,5.5
21-Jan-21,OUT,21.01,G2,Tim Logistik,Masker Bedah,,Pcs,,"1,100","Rp7,000","Rp7,700,000",0.006,6.6
21-Jan-21,OUT,21.02,G1,PMI Provinsi Kalimantan Selatan,Tshirt Uniqlo,,Pcs,,"1,000","Rp199,000.00","Rp199,000,000",0.05,50
21-Jan-21,OUT,21.02,G2,PMI Provinsi Kalimantan Selatan,Masker kain,,Pcs,,"50,000","Rp7,000.00","Rp350,000,000",0.02,1000
21-Jan-21,OUT,21.02,G2,PMI Provinsi Kalimantan Selatan,Rompi PMI,,Pcs,,100,"Rp150,000","Rp15,000,000",0.5,50
21-Jan-21,OUT,21.03,G1,RS. PMI Bogor,Hazmat,,Pcs,,"1,000","Rp275,000.00","Rp275,000,000",0.08,80
21-Jan-21,OUT,21.04,G1,PMI Kota Depok,Hazmat,,Pcs,,50,"Rp275,000.00","Rp13,750,000",0.08,4
21-Jan-21,OUT,21.04,G2,PMI Kota Depok,Sarung Tangan Latex,Sensi,Pcs,,"2,500","Rp1,500","Rp3,750,000",0.006,15
21-Jan-21,OUT,21.05,G4,PMI Provinsi Kalimantan Selatan,Hand Sanitizer Saku,,Pcs,,32,"Rp26,000.00","Rp832,000",0.1,3.2
22-Jan-21,IN,22.01,G5,#ERROR!,Popok Bayi,Merries,Pack,960,,"Rp4,275.00","Rp4,104,000",0.1,96
22-Jan-21,IN,22.01,G5,#ERROR!,Perlengkapan Bayi,,karton,1,,,,2,2
22-Jan-21,IN,22.01,G5,#ERROR!,Sabun Mandi,Fresh,Pcs,100,,"Rp2,000.00","Rp200,000","0,065",6.5
22-Jan-21,IN,22.01,G5,#ERROR!,Pasta Gigi,,Pcs,100,,"Rp11,000.00","Rp1,100,000",0.1,10
22-Jan-21,IN,22.01,G5,#ERROR!,Sikat Gigi,,Pcs,100,,"Rp13,000.00","Rp1,300,000",0.05,5
22-Jan-21,IN,22.01,G5,#ERROR!,Sarung,Tenun,Pcs,400,,"Rp50,000.00","Rp20,000,000",0.2,80
22-Jan-21,OUT,22.01,G5,PMI Mamuju Sulawesi Barat,Mie Instan,,Pcs,,"4,000","Rp1,200","Rp4,800,000",0.085,340
22-Jan-21,OUT,22.01,G5,PMI Mamuju Sulawesi Barat,Kopi Fresco,,Pcs,,"3,000","Rp1,000.00","Rp3,000,000",0.12,360
22-Jan-21,OUT,22.01,G5,PMI Mamuju Sulawesi Barat,Susu Vidoran Bubuk,,pak,,96,"Rp9,900.00","Rp950,400",0.12,11.52
22-Jan-21,OUT,22.01,G5,PMI Mamuju Sulawesi Barat,Cerelac Nestle,,Pcs,,"1,280","Rp9,400.00","Rp12,032,000",0.12,153.6
22-Jan-21,OUT,22.01,G5,PMI Mamuju Sulawesi Barat,Bubur Sun,,Pcs,,72,"Rp7,900.00","Rp568,800",0.12,8.64
22-Jan-21,OUT,22.01,G5,PMI Mamuju Sulawesi Barat,Pembalut,,Pcs,,120,"Rp1,388.00","Rp166,560",0.11,13.2
22-Jan-21,OUT,22.01,G5,PMI Mamuju Sulawesi Barat,Popok Bayi,Merries,Pack,,960,"Rp4,275.00","Rp4,104,000",0.1,96
22-Jan-21,OUT,22.01,G5,PMI Mamuju Sulawesi Barat,Perlengkapan Bayi,,karton,,1,, Rp- ,2,2
22-Jan-21,OUT,22.01,G5,PMI Mamuju Sulawesi Barat,Sarung,Tenun,Pcs,,300,"Rp50,000.00","Rp15,000,000",0.2,60
22-Jan-21,OUT,22.01,G5,PMI Mamuju Sulawesi Barat,Sabun Mandi,Fresh,Pcs,,100,"Rp2,000.00","Rp200,000","0,065",6.5
22-Jan-21,OUT,22.01,G5,PMI Mamuju Sulawesi Barat,Pasta Gigi,,Pcs,,100,"Rp11,000.00","Rp1,100,000",0.1,10
22-Jan-21,OUT,22.01,G5,PMI Mamuju Sulawesi Barat,Sikat Gigi,,Pcs,,100,"Rp13,000.00","Rp1,300,000",0.05,5
22-Jan-21,OUT,22.01,G5,PMI Mamuju Sulawesi Barat,Shampo,Lifebouy,Pcs,,"1,920",Rp498.00,"Rp956,160",0.34,652.8
22-Jan-21,OUT,22.01,G5,PMI Mamuju Sulawesi Barat,Detergen,So Klin,Pcs,,288,"Rp5,000.00","Rp1,440,000",0.052,14.98
22-Jan-21,OUT,22.01,G5,PMI Mamuju Sulawesi Barat,Tikar ,,Pcs,,400,"Rp35,000.00","Rp14,000,000",0.015,6
22-Jan-21,OUT,22.01,G2,PMI Mamuju Sulawesi Barat,Selimut,,Lembar,,300,"Rp46,000.00","Rp13,800,000",0.5,150
